number,product_code,image_url
690,1875,https://drop.seltu.pl/images/colibra/1875/61066-Naszyjnik-z-motylem-i-sloncem-C21WIO44AU-1875-C21/WIO/44AU.jpg
691,2492,https://drop.seltu.pl/images/colibra/2492/57739-Bransoletka-z-ikonami-Coco-B21LAT29AG-2492-B21/LAT/29AG.jpg
692,1947,https://drop.seltu.pl/images/colibra/1947/61104-Naszyjnik-3-lancuszkow-z-krzyzem-C21WIO22AG-1947-C21/WIO/22AG.jpg
693,3090,https://drop.seltu.pl/images/colibra/3090/61550-Kolczyki-duze-gwiazdy-P21JES01AU-3090-P21/JES/01AU.jpg
694,2573,https://drop.seltu.pl/images/colibra/2573/68582-Kolczyki-kola-z-elementami-P21WIO57AU-2573-P21/WIO/57AU.jpg
695,2058,https://drop.seltu.pl/images/colibra/2058/70601-Kolczyki-kola-z-krzyzykiem-Alyona-P21WIO70AG-2058-P21/WIO/70AG.jpg
696,3296,https://drop.seltu.pl/images/colibra/3296/61638-Bransoletka-z-piramidka-B21JES40AG-3296-B21/JES/40AG.jpg
697,2196,https://drop.seltu.pl/images/colibra/2196/61236-Celebrytka-wiecznosc-C15FRV06AG-2196-C15/FRV/06AG.jpg
698,2041,https://drop.seltu.pl/images/colibra/2041/61150-Naszyjnik-slonce-i-monetki-srebrne-C21WIO03AG-2041-C21/WIO/03AG.jpg
699,1783,https://drop.seltu.pl/images/colibra/1783/61934-Komplet-dwoch-lancuchow-z-perelkami-C15TGU19AG-1783-C15/TGU/19AG.jpg
700,2997,https://drop.seltu.pl/images/colibra/2997/68656-Naszyjnik-rozaniec-koraliki-C15ROZ40AU-KOLOR-2997-C15/ROZ/40AU-KOLOR.jpg
701,2926,https://drop.seltu.pl/images/colibra/2926/68877-Bransoletka-listki-rozowe-koraliki-B21TEN03AU-2926-B21/TEN/03AU.jpg
702,3271,https://drop.seltu.pl/images/colibra/3271/61625-Naszyjnik-z-duza-piramidka-C21JES43AG-3271-C21/JES/43AG.jpg
703,2222,https://drop.seltu.pl/images/colibra/2222/70658-Kolczyki-grube-wiszace-krzyze-P15ROZ26AG-2222-P15/ROZ/26AG.jpg
704,2070,https://drop.seltu.pl/images/colibra/2070/68229-Naszyjnik-krawatka-C15TGU101AU-2070-C15/TGU/101AU.jpg
705,2595,https://drop.seltu.pl/images/colibra/2595/69672-Naszyjnik-grecka-moneta-z-emalia-C15TGU77AG-E2-2595-C15/TGU/77AG-E280.jpg
706,2377,https://drop.seltu.pl/images/colibra/2377/67537-Choker-z-zyletka-C21WIO110AG-2377-C21/WIO/110AG.jpg
707,2020,https://drop.seltu.pl/images/colibra/2020/64662-Kolczyki-kola-z-czarna-mucha-P21WIO55AG-280-2020-P21/WIO/55AG-280.jpg
708,2022,https://drop.seltu.pl/images/colibra/2022/61141-Kolczyki-muchy-czarny-krysztal-P21WIO47AG-280-2022-P21/WIO/47AG-280.jpg
709,1982,https://drop.seltu.pl/images/colibra/1982/65558-Naszyjnik-lancuch-z-krzyzykiem-C21WIO52AG-1982-C21/WIO/52AG.jpg
710,2085,https://drop.seltu.pl/images/colibra/2085/68932-Naszyjnik-krotki-z-krzyzykiem-C21WIO64AU-2085-C21/WIO/64AU.jpg
711,2031,https://drop.seltu.pl/images/colibra/2031/61144-Bransoletka-z-serduszkiem-B15TGU52AG-2031-B15/TGU/52AG.jpg
712,3028,https://drop.seltu.pl/images/colibra/3028/70143-Bransoletka-perly-i-zlote-kulki-B21VIP07AU-3028-B21/VIP/07AU.jpg
713,2940,https://drop.seltu.pl/images/colibra/2940/64901-Naszyjnik-warstwowy-z-koleczkami-C21TEN13AU-2940-C21/TEN/13AU.jpg
714,2940,https://drop.seltu.pl/images/colibra/2940/65610-Naszyjnik-warstwowy-z-koleczkami-C21TEN13AU-2940-C21/TEN/13AU.jpg
715,1993,https://drop.seltu.pl/images/colibra/1993/70850-Kolczyki-drobne-krzyzyki-P21WIO52AU-1993-P21/WIO/52AU.jpg
716,3290,https://drop.seltu.pl/images/colibra/3290/61640-Bransoletka-z-trzema-monetami-B15MON65AG-3290-B15/MON/65AG.jpg
717,2491,https://drop.seltu.pl/images/colibra/2491/61420-Bransoletka-z-ikonami-Coco-B21LAT29AU-2491-B21/LAT/29AU.jpg
718,1659,https://drop.seltu.pl/images/colibra/1659/60957-Bransoletka-lancuch-z-moneta-B15MON53AU-1659-B15/MON/53AU.jpg
719,1787,https://drop.seltu.pl/images/colibra/1787/71100-Naszyjnik-z-sercem-rozeta-C21WIO05AU-1787-C21/WIO/05AU.jpg
720,2238,https://drop.seltu.pl/images/colibra/2238/61258-Choker-z-grecka-moneta-C21WIO71AU-E280-2238-C21/WIO/71AU-E280.jpg
721,1923,https://drop.seltu.pl/images/colibra/1923/61090-Kolczyki-krzyze-XXL-z-kolekcji-Heavenly-P21WIO25AG-1923-P21/WIO/25AG.jpg
722,1844,https://drop.seltu.pl/images/colibra/1844/62667-Kolczyki-z-recznie-malowana-monetka-P21WIO12AU-1844-P21/WIO/12AU.jpg
723,2371,https://drop.seltu.pl/images/colibra/2371/68067-Bransoletka-monetka-z-blaszka-B21WIO95AG-E280-2371-B21/WIO/95AG-E280.jpg
724,3031,https://drop.seltu.pl/images/colibra/3031/71214-Rozaniec-na-szyje-czarny-Unisex-C15ROZ41KOLOR-3031-C15/ROZ/41KOLOR.jpg
725,3327,https://drop.seltu.pl/images/colibra/3327/61653-Naszyjnik-rozaniec-brazowy-z-kolekcji-Heavenly-C15ROZ63AU-3327-C15/ROZ/63AU.jpg
726,3304,https://drop.seltu.pl/images/colibra/3304/66491-Naszyjnik-tygrysie-oko-i-polksiezyc-C21KOR16AU-3304-C21/KOR/16AU.jpg
727,2439,https://drop.seltu.pl/images/colibra/2439/61401-Kolia-z-emaliowanymi-monetkami-C15MON57AG-2439-C15/MON/57AG.jpg
728,1814,https://drop.seltu.pl/images/colibra/1814/61041-Naszyjnik-z-torebeczka-C21WIO08AU-1814-C21/WIO/08AU.jpg
729,2350,https://drop.seltu.pl/images/colibra/2350/61350-Bransoletka-czarne-monetki-B21WIO112AU-E280-2350-B21/WIO/112AU-E280.jpg
730,3157,https://drop.seltu.pl/images/colibra/3157/61594-Meski-naszyjnik-boginia-Kali-C21MEN09AGCZ-3157-C21/MEN/09AGCZ.jpg
731,1933,https://drop.seltu.pl/images/colibra/1933/71176-Bransoletka-z-poziomym-krzyzem-B15ROZ30AU-1933-B15/ROZ/30AU.jpg
732,1838,https://drop.seltu.pl/images/colibra/1838/69619-Bransoletka-na-noge-z-moneta-B15NOG29AU-1838-B15/NOG/29AU.jpg
733,2445,https://drop.seltu.pl/images/colibra/2445/61403-Choker-z-krzyzem-z-kolekcji-Heavenly-C15ROZ21AG-2445-C15/ROZ/21AG.jpg
734,1873,https://drop.seltu.pl/images/colibra/1873/61074-Naszyjnik-z-azurowym-motylem-M-C21WIO14AU-1873-C21/WIO/14AU.jpg
735,2016,https://drop.seltu.pl/images/colibra/2016/61137-Naszyjnik-czarna-mucha-i-monety-C21WIO47AU-280-2016-C21/WIO/47AU-280.jpg
736,1967,https://drop.seltu.pl/images/colibra/1967/71211-Bransoletka-z-plaskim-krzyzykiem-B21WIO52AG-1967-B21/WIO/52AG.jpg
737,2080,https://drop.seltu.pl/images/colibra/2080/69823-Naszyjnik-krawatka-C15TGU101AG-2080-C15/TGU/101AG.jpg
738,3335,https://drop.seltu.pl/images/colibra/3335/61663-Kolczyki-monety-mniejsze-P15MON50AG-3335-P15/MON/50AG.jpg
739,3172,https://drop.seltu.pl/images/colibra/3172/61601-Bransoletka-koralikowa-z-czaszka-B21MEN07AGCZ-3172-B21/MEN/07AGCZ.jpg
740,2017,https://drop.seltu.pl/images/colibra/2017/61138-Naszyjnik-czarna-mucha-i-monety-C21WIO47AG-280-2017-C21/WIO/47AG-280.jpg
741,1740,https://drop.seltu.pl/images/colibra/1740/60994-Choker-z-krzyzem-z-kolekcji-Heavenly-C15ROZ21AU-1740-C15/ROZ/21AU.jpg
742,2140,https://drop.seltu.pl/images/colibra/2140/61211-Bransoletka-trojkat-i-krzyz-B21WIO77AU-2140-B21/WIO/77AU.jpg
743,2342,https://drop.seltu.pl/images/colibra/2342/68202-Bransoletka-monetka-z-blaszka-B21WIO95AU-E280-2342-B21/WIO/95AU-E280.jpg
744,1770,https://drop.seltu.pl/images/colibra/1770/61015-Kolczyki-dlugie-serca-i-krzyze-P15ROZ24AU-1770-P15/ROZ/24AU.jpg
745,1841,https://drop.seltu.pl/images/colibra/1841/69670-Naszyjnik-grecka-moneta-z-emalia-C15TGU77AU-1841-C15/TGU/77AU.jpg
746,1841,https://drop.seltu.pl/images/colibra/1841/69675-Naszyjnik-grecka-moneta-z-emalia-C15TGU77AU-1841-C15/TGU/77AU.jpg
747,2991,https://drop.seltu.pl/images/colibra/2991/69760-Bransoletka-koraliki-i-krysztalek-M-B21KOR01AU-2991-B21/KOR/01AU.jpg
748,1910,https://drop.seltu.pl/images/colibra/1910/61068-Naszyjnik-z-krzyzykiem-C21WIO46AU-1910-C21/WIO/46AU.jpg
749,1758,https://drop.seltu.pl/images/colibra/1758/27718-Lancuszek-na-szyje-z-5-monetkami-C15MON65AU-1758-C15/MON/65AU.jpg
750,3268,https://drop.seltu.pl/images/colibra/3268/69165-Naszyjnik-z-motywem-greckim-C21JES55AU-3268-C21/JES/55AU.jpg
751,3329,https://drop.seltu.pl/images/colibra/3329/61646-Kolczyki-z-krzyzem-i-monetka-P21WIO09AG-KOLOR-3329-P21/WIO/09AG-KOLOR.jpg
752,2155,https://drop.seltu.pl/images/colibra/2155/62668-Kolczyki-male-serduszka-na-haczyku-P15TGU95AU-2155-P15/TGU/95AU.jpg
753,1751,https://drop.seltu.pl/images/colibra/1751/60999-Naszyjnik-z-krzyzykiem-i-monetkami-C15TGU102AU-1751-C15/TGU/102AU.jpg
754,1915,https://drop.seltu.pl/images/colibra/1915/61078-Pierscionek-z-motylem-M-R21WIO16AG-1915-R21/WIO/16AG.jpg
755,1915,https://drop.seltu.pl/images/colibra/1915/61940-Pierscionek-z-motylem-M-R21WIO16AG-1915-R21/WIO/16AG.jpg
756,2027,https://drop.seltu.pl/images/colibra/2027/61143-Bransoleta-czern-mucha-krysztal-B21WIO47AG-280-2027-B21/WIO/47AG-280.jpg
757,1791,https://drop.seltu.pl/images/colibra/1791/61021-Bransoletka-toggle-z-sercem-B21WIO05AU-1791-B21/WIO/05AU.jpg
758,1747,https://drop.seltu.pl/images/colibra/1747/65326-Naszyjnik-serce-otulone-sercem-C15TGU103AU-1747-C15/TGU/103AU.jpg
759,2163,https://drop.seltu.pl/images/colibra/2163/61222-Bransoletka-z-mucha-i-serduszkami-B21WIO67AG-2163-B21/WIO/67AG.jpg
760,2037,https://drop.seltu.pl/images/colibra/2037/61149-Kolczyki-serca-rozeta-P21WIO05AG-2037-P21/WIO/05AG.jpg
761,3264,https://drop.seltu.pl/images/colibra/3264/61621-Kolczyki-polksiezyc-P21JES36AU-3264-P21/JES/36AU.jpg
762,2267,https://drop.seltu.pl/images/colibra/2267/61282-Bransoleta-lancuch-z-korona-B21LAT14AU-280-2267-B21/LAT/14AU-280.jpg
763,3086,https://drop.seltu.pl/images/colibra/3086/64256-Bransoletka-z-czerwona-wrozka-B21JES19AU-227-3086-B21/JES/19AU-227.jpg
764,2048,https://drop.seltu.pl/images/colibra/2048/61155-Naszyjnik-z-duzym-motylem-C21WIO41AG-2048-C21/WIO/41AG.jpg
765,1893,https://drop.seltu.pl/images/colibra/1893/61091-Pierscionek-regulowany-kwiat-emalia-R21WIO20AU-1893-R21/WIO/20AU.jpg
766,2171,https://drop.seltu.pl/images/colibra/2171/61224-Naszyjnik-monetka-z-blaszka-C21WIO95AG-E280-2171-C21/WIO/95AG-E280.jpg
767,2280,https://drop.seltu.pl/images/colibra/2280/67544-Naszyjnik-na-Dzien-Matki-C13379AU-MAMA-2280-C13379AU-MAMA.jpg
768,1816,https://drop.seltu.pl/images/colibra/1816/61045-Naszyjnik-slonce-i-monetki-zlote-C21WIO03AU-1816-C21/WIO/03AU.jpg
769,2010,https://drop.seltu.pl/images/colibra/2010/61136-Lancuszek-do-okularow-z-koralikami-OK21WIO35AU-2010-OK21/WIO/35AU.jpg
770,3181,https://drop.seltu.pl/images/colibra/3181/69620-Meski-klasyczny-naszyjnik-z-krzyzem-C21MEN16AU-3181-C21/MEN/16AU.jpg
771,2079,https://drop.seltu.pl/images/colibra/2079/61173-Naszyjnik-z-krzyzem-w-krysztalach-C15ROZ27AG-2079-C15/ROZ/27AG.jpg
772,2229,https://drop.seltu.pl/images/colibra/2229/68998-Kolczyki-grecka-czarna-moneta-P21WIO71AU-E280-2229-P21/WIO/71AU-E280.jpg
773,1997,https://drop.seltu.pl/images/colibra/1997/64669-Pierscionek-z-emaliowanym-kwiatem-R21WIO54AU-1997-R21/WIO/54AU.jpg
774,2352,https://drop.seltu.pl/images/colibra/2352/61959-Kolczyki-korony-z-krysztalkami-P21LAT12AU-001-2352-P21/LAT/12AU-001.jpg
775,1879,https://drop.seltu.pl/images/colibra/1879/61069-Kolczyki-krzyzyk-na-kolku-P21WIO46AU-1879-P21/WIO/46AU.jpg
776,1737,https://drop.seltu.pl/images/colibra/1737/70119-Kolczyki-wazki-na-lancuszku-P15WAZ10AU-1737-P15/WAŻ/10AU.jpg
777,2479,https://drop.seltu.pl/images/colibra/2479/61415-Bransoleta-6-lancuchow-i-korona-B21LAT25AU-001-2479-B21/LAT/25AU-001.jpg
778,2057,https://drop.seltu.pl/images/colibra/2057/71063-Kolczyki-kola-z-krzyzykiem-Alyona-P21WIO70AU-2057-P21/WIO/70AU.jpg
779,3317,https://drop.seltu.pl/images/colibra/3317/69153-Lancuch-z-krzyzykiem-C15ROZ30AU-3317-C15/ROZ/30AU.jpg
780,1722,https://drop.seltu.pl/images/colibra/1722/69742-Bransoleta-skorzana-LV15TGU50AU-1722-LV/15/TGU/50AU.jpg
781,1722,https://drop.seltu.pl/images/colibra/1722/69744-Bransoleta-skorzana-LV15TGU50AU-1722-LV/15/TGU/50AU.jpg
782,2162,https://drop.seltu.pl/images/colibra/2162/61221-Bransoletka-z-mucha-i-serduszkami-B21WIO67AU-2162-B21/WIO/67AU.jpg
783,3342,https://drop.seltu.pl/images/colibra/3342/68000-Naszyjnik-z-krzyzem-i-monetami-z-kolekcji-Heavenly-C21VIP13AU-3342-C21/VIP/13AU.jpg
784,3343,https://drop.seltu.pl/images/colibra/3343/62680-Naszyjnik-krawatka-kamien-howlit-C15ROZ69AU-3343-C15/ROZ/69AU.jpg
785,2829,https://drop.seltu.pl/images/colibra/2829/69333-Zawieszka-glowa-lwa-A21LAT57AU-2829-A21/LAT/57AU.jpg
786,1961,https://drop.seltu.pl/images/colibra/1961/69704-Bransoleta-okragla-klamra-tygrys-B21WIO56AU-1961-B21/WIO/56AU.jpg
787,1961,https://drop.seltu.pl/images/colibra/1961/69728-Bransoleta-okragla-klamra-tygrys-B21WIO56AU-1961-B21/WIO/56AU.jpg
788,2175,https://drop.seltu.pl/images/colibra/2175/61226-Choker-ze-sloncem-i-ksiezycami-C21WIO100AG-2175-C21/WIO/100AG.jpg
789,2340,https://drop.seltu.pl/images/colibra/2340/71065-Choker-zylka-z-krzyzykiem-C21WIO70AU-2340-C21/WIO/70AU.jpg
790,1738,https://drop.seltu.pl/images/colibra/1738/68518-Naszyjnik-wazka-z-krysztalkami-C15WAZ10AU-1738-C15/WAŻ/10AU.jpg
791,2158,https://drop.seltu.pl/images/colibra/2158/61217-Kolczyki-duze-serduszka-na-haczyku-P15TGU96AG-2158-P15/TGU/96AG.jpg
792,2576,https://drop.seltu.pl/images/colibra/2576/70987-Pierscionek-mucha-biala-R21WIO48AU-001-2576-R21/WIO/48AU-001.jpg
793,3075,https://drop.seltu.pl/images/colibra/3075/66386-Naszyjnik-z-krzyzem-z-kolekcji-Heavenly-C15ROZ49AU-3075-C15/ROZ/49AU.jpg
794,3298,https://drop.seltu.pl/images/colibra/3298/61634-Bransoletka-z-greckim-motywem-B21JES55AG-3298-B21/JES/55AG.jpg
795,3265,https://drop.seltu.pl/images/colibra/3265/61620-Kolczyki-polksiezyc-wiszacy-bokiem-P21JES39AU-3265-P21/JES/39AU.jpg
796,2192,https://drop.seltu.pl/images/colibra/2192/61233-Niesmiertelnik-z-mucha-bialy-C21WIO83AU-E001-2192-C21/WIO/83AU-E001.jpg
797,2228,https://drop.seltu.pl/images/colibra/2228/65559-Bransoletka-muchakwiatekmotyl-B21WIO54AU-2228-B21/WIO/54AU.jpg
798,2157,https://drop.seltu.pl/images/colibra/2157/65342-Kolczyki-duze-serduszka-na-haczyku-P15TGU96AU-2157-P15/TGU/96AU.jpg
799,3011,https://drop.seltu.pl/images/colibra/3011/61558-Naszyjnik-onyks-i-krzyz-w-okregu-z-kolekcji-Heavenly-C21KOR11AU-3011-C21/KOR/11AU.jpg
800,2253,https://drop.seltu.pl/images/colibra/2253/61278-Naszyjnik-z-czerwona-korona-C21LAT12AU-227-2253-C21/LAT/12AU-227.jpg
801,1762,https://drop.seltu.pl/images/colibra/1762/71053-Naszyjnik-laczony-2-monety-z-emalia-C15MON58AU-1762-C15/MON/58AU.jpg
802,3141,https://drop.seltu.pl/images/colibra/3141/64224-Naszyjnik-rozaniec-maly-krzyz-z-kolekcji-Heavenly-C15ROZ47RU-3141-C15/ROZ/47RU.jpg
803,2176,https://drop.seltu.pl/images/colibra/2176/61227-Naszyjnik-krzyz-i-niesmiertelnik-C21WIO101AU-2176-C21/WIO/101AU.jpg
804,2383,https://drop.seltu.pl/images/colibra/2383/61362-Naszyjnik-z-misiem-Teddy-Love-C21WIO78AG-2383-C21/WIO/78AG.jpg
805,3014,https://drop.seltu.pl/images/colibra/3014/70858-Naszyjnik-onyks-i-krzyz-Unisex-C21KOR12AU-3014-C21/KOR/12AU.jpg
806,1874,https://drop.seltu.pl/images/colibra/1874/61075-Naszyjnik-z-azurowym-motylem-S-C21WIO16AU-1874-C21/WIO/16AU.jpg
807,2501,https://drop.seltu.pl/images/colibra/2501/61423-Bransoletka-z-marihuana-na-blaszce-B21LAT28AG-2501-B21/LAT/28AG.jpg
808,3025,https://drop.seltu.pl/images/colibra/3025/63098-Naszyjnik-duza-korona-z-krysztalami-C21JES18AU-3025-C21/JES/18AU.jpg
809,2174,https://drop.seltu.pl/images/colibra/2174/13826-Choker-ze-sloncem-i-ksiezycami-C21WIO100AU--2174-C21/WIO/100AU.jpg
810,2174,https://drop.seltu.pl/images/colibra/2174/69026-Choker-ze-sloncem-i-ksiezycami-C21WIO100AU--2174-C21/WIO/100AU.jpg
811,2039,https://drop.seltu.pl/images/colibra/2039/63925-Naszyjnik-wazka-z-krysztalkami-C15WAZ10AG-2039-C15/WAŻ/10AG.jpg
812,2859,https://drop.seltu.pl/images/colibra/2859/65664-Bransoletka-gwiazdki-i-serduszka-B21TEN01AU-2859-B21/TEN/01AU.jpg
813,2947,https://drop.seltu.pl/images/colibra/2947/69958-Naszyjnik-z-malenkim-krysztalkiem-C21TEN19AU-2947-C21/TEN/19AU.jpg
814,1811,https://drop.seltu.pl/images/colibra/1811/63924-Kolczyki-z-sercem-i-blaszka-P21WIO01AU-1811-P21/WIO/01AU.jpg
815,2111,https://drop.seltu.pl/images/colibra/2111/61195-Pasek-90cm-biel-klamra-Kali-LV15TGU791AU-001-2111-LV/15/TGU/79/1AU-001.jpg
816,2810,https://drop.seltu.pl/images/colibra/2810/70250-Pierscionek-z-korona-na-kwadracie-R21LAT38AU-2810-R21/LAT/38AU.jpg
817,1763,https://drop.seltu.pl/images/colibra/1763/61010-Naszyjnik-z-krzyzem-w-krysztalach-C15ROZ27AU-1763-C15/ROZ/27AU.jpg
818,1837,https://drop.seltu.pl/images/colibra/1837/61056-Bransoletka-lancuch-i-klodka-B15TGU104AU-1837-B15/TGU/104AU.jpg
819,3160,https://drop.seltu.pl/images/colibra/3160/61593-Meska-bransoleta-z-krzyzem-B21MEN17KOLOR-3160-B21/MEN/17KOLOR.jpg
820,1953,https://drop.seltu.pl/images/colibra/1953/61107-Naszyjnik-krzyzyk-i-monety-C21WIO09AG-KOLOR-1953-C21/WIO/09AG-KOLOR.jpg
821,3261,https://drop.seltu.pl/images/colibra/3261/67983-Naszyjnik-Premium-monetki-C21VIP04AU-3261-C21/VIP/04AU.jpg
822,2381,https://drop.seltu.pl/images/colibra/2381/61364-Kolczyki-korony-z-krysztalkami-P21LAT12AG-001-2381-P21/LAT/12AG-001.jpg
823,3331,https://drop.seltu.pl/images/colibra/3331/61652-Rozaniec-z-kamieniami-Tygrysie-OKO-z-kolekcji-Heavenly-C15ROZ62AG-3331-C15/ROZ/62AG.jpg
824,1927,https://drop.seltu.pl/images/colibra/1927/61100-Lancuch-z-sercem-C15TGU91AU-1927-C15/TGU/91AU.jpg
825,2159,https://drop.seltu.pl/images/colibra/2159/65662-Kolczyki-serduszka-na-lancuszku-P15TGU97AU-2159-P15/TGU/97AU.jpg
826,1977,https://drop.seltu.pl/images/colibra/1977/69157-Naszyjnik-mucha-z-klasycznym-krysztalem-1977-C21/WIO/50AU.jpg
827,1964,https://drop.seltu.pl/images/colibra/1964/61119-Naszyjnik-z-motylem-i-dwoma-sercami-C21WIO43AG-1964-C21/WIO/43AG.jpg
828,2943,https://drop.seltu.pl/images/colibra/2943/64891-Naszyjnik-z-rozeta-i-krysztalem-C21TEN18AU-2943-C21/TEN/18AU.jpg
829,2943,https://drop.seltu.pl/images/colibra/2943/68589-Naszyjnik-z-rozeta-i-krysztalem-C21TEN18AU-2943-C21/TEN/18AU.jpg
830,1798,https://drop.seltu.pl/images/colibra/1798/69367-Bransoletka-toggle-moneta-i-blaszka-B21WIO02AU-1798-B21/WIO/02AU.jpg
831,1796,https://drop.seltu.pl/images/colibra/1796/66857-Naszyjnik-moneta-na-blaszce-C21WIO06AU-1796-C21/WIO/06AU.jpg
832,3139,https://drop.seltu.pl/images/colibra/3139/68330-Naszyjnik-gwiazdki-i-koraliki-C21TEN04AU-3139-C21/TEN/04AU.jpg
833,2221,https://drop.seltu.pl/images/colibra/2221/61250-Kolczyki-azurowe-krzyze-krysztalowe-P21WIO10AG-2221-P21/WIO/10AG.jpg
834,2272,https://drop.seltu.pl/images/colibra/2272/63101-Kolczyki-zyletki-P21WIO110AU-2272-P21/WIO/110AU.jpg
835,3263,https://drop.seltu.pl/images/colibra/3263/68443-Naszyjnik-z-duza-piramidka-C21JES43AU-3263-C21/JES/43AU.jpg
836,3193,https://drop.seltu.pl/images/colibra/3193/71049-Naszyjnik-podwojny-z-gwiazdkami-C21JES12AU-3193-C21/JES/12AU.jpg
837,1753,https://drop.seltu.pl/images/colibra/1753/61002-Naszyjnik-z-lancuchem-i-klodka-C15TGU104AU-1753-C15/TGU/104AU.jpg
838,3246,https://drop.seltu.pl/images/colibra/3246/55913-Kolczyki-nietoperze-P21HAL10AU-3246-P21/HAL/10AU.jpg
839,2393,https://drop.seltu.pl/images/colibra/2393/69706-Bransoleta-skorzana-z-klamra-LV15TGU66AG-2393-LV/15/TGU/66AG.jpg
840,2500,https://drop.seltu.pl/images/colibra/2500/61422-Bransoletka-z-marihuana-na-blaszce-B21LAT28AU-2500-B21/LAT/28AU.jpg
841,2189,https://drop.seltu.pl/images/colibra/2189/61231-Lancuch-gruby-monety-z-emalia-C15MON67AG-E001-2189-C15/MON/67AG-E001.jpg
842,2200,https://drop.seltu.pl/images/colibra/2200/61237-Naszyjnik-z-delikatna-lezka-C15SM02AG-2200-C15/SM/02AG.jpg
843,1921,https://drop.seltu.pl/images/colibra/1921/61086-Kolczyki-emaliowane-kwiaty-P21WIO20AG-1921-P21/WIO/20AG.jpg
844,1970,https://drop.seltu.pl/images/colibra/1970/61116-Bransoletka-z-wizerunkiem-tygrysa-B21WIO53AG-1970-B21/WIO/53AG.jpg
845,2220,https://drop.seltu.pl/images/colibra/2220/61251-Nausznice-wazki-P21SZP06AG-2220-P21/SZP/06AG.jpg
846,1790,https://drop.seltu.pl/images/colibra/1790/27584-Naszyjnik-krzyzyk-i-monety-C21WIO09AU-KOLOR-1790-C21/WIO/09AU-KOLOR.jpg
847,2603,https://drop.seltu.pl/images/colibra/2603/61465-Naszyjnik-rozaniec-z-kolekcji-Heavenly-C15ROZ36AG-2603-C15/ROZ/36AG.jpg
848,3259,https://drop.seltu.pl/images/colibra/3259/56400-Naszyjnik-z-nietoperzem-w-kole-C21HAL02AU-3259-C21/HAL/02AU.jpg
849,1765,https://drop.seltu.pl/images/colibra/1765/69501-Naszyjnik-z-wazka-i-serduszkiem-C15WAZ13AU-1765-C15/WAŻ/13AU.jpg
850,1772,https://drop.seltu.pl/images/colibra/1772/69614-Kolczyki-kola-z-wiekszymi-monetkami-1772-P15/MON/58AU.jpg
851,3292,https://drop.seltu.pl/images/colibra/3292/69167-Bransoletka-z-piramidka-B21JES43AU-3292-B21/JES/43AU.jpg
852,2333,https://drop.seltu.pl/images/colibra/2333/65663-Kolczyki-owalne-z-misiem-Teddy-Love-P21WIO108A-2333-P21/WIO/108AU.jpg
853,2035,https://drop.seltu.pl/images/colibra/2035/61146-Choker-z-grecka-moneta-S-C15TGU111AU-2035-C15/TGU/111AU.jpg
854,2480,https://drop.seltu.pl/images/colibra/2480/61416-Bransoleta-6-lancuchow-i-korona-B21LAT25AG-001-2480-B21/LAT/25AG-001.jpg
855,2568,https://drop.seltu.pl/images/colibra/2568/61689-Naszyjnik-rozaniec-z-kolekcji-Heavenly-C15ROZ36AU-2568-C15/ROZ/36AU.jpg
856,2992,https://drop.seltu.pl/images/colibra/2992/61971-Bransoletka-koralikowa-z-korona-M-B21KOR02AU-2992-B21/KOR/02AU.jpg
857,1987,https://drop.seltu.pl/images/colibra/1987/69158-Naszyjnik-z-wizerunkiem-tygrysa-C21WIO53AU-1987-C21/WIO/53AU.jpg
858,2065,https://drop.seltu.pl/images/colibra/2065/61167-Kolczyki-serduszka-na-lancuszku-P15TGU97AG-2065-P15/TGU/97AG.jpg
859,1981,https://drop.seltu.pl/images/colibra/1981/63312-Naszyjnik-lancuch-z-krzyzykiem-C21WIO52AU-1981-C21/WIO/52AU.jpg
860,1880,https://drop.seltu.pl/images/colibra/1880/61067-Naszyjnik-z-3-sloncami-i-monetka-C21WIO45AU-1880-C21/WIO/45AU.jpg
861,1646,https://drop.seltu.pl/images/colibra/1646/70041-Kolczyki-trojkaty-z-emalia-P13261AU-E280-1646-P13261AU-E280.jpg
862,1793,https://drop.seltu.pl/images/colibra/1793/61024-Naszyjnik-ksiezyc-w-pelni-i-slonce-C21WIO07AU-1793-C21/WIO/07AU.jpg
863,3125,https://drop.seltu.pl/images/colibra/3125/61585-Klipsy-krzyz-w-krysztalach-E15ROZ27AG-3125-E15/ROZ/27AG.jpg
864,2156,https://drop.seltu.pl/images/colibra/2156/61215-Kolczyki-male-serduszka-na-haczyku-P15TGU95AG-2156-P15/TGU/95AG.jpg
865,1994,https://drop.seltu.pl/images/colibra/1994/70849-Kolczyki-drobne-krzyzyki-P21WIO52AG-1994-P21/WIO/52AG.jpg
866,1721,https://drop.seltu.pl/images/colibra/1721/69736-Bransoleta-z-kwadratowa-klamra-LV15TGU501AU-1721-LV/15/TGU/50/1AU.jpg
867,3228,https://drop.seltu.pl/images/colibra/3228/71054-Naszyjnik-z-greckim-motywem-C21JES52AU-3228-C21/JES/52AU.jpg
868,2436,https://drop.seltu.pl/images/colibra/2436/61400-Naszyjnik-z-mala-klodka-C15LIT171AG-2436-C15/LIT/17/1AG.jpg
869,1766,https://drop.seltu.pl/images/colibra/1766/61012-Naszyjnik-z-poziomym-krzyzem-C15ROZ26AU-1766-C15/ROZ/26AU.jpg
